index,Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
11535,2003,11,North Country,Essex,600,380000
11536,2003,11,North Country,Franklin,700,490000
11537,2003,11,Mohawk Valley,Fulton,700,520000
11538,2003,11,Finger Lakes,Genesee,1000,710000
11539,2003,11,Capital,Greene,500,420000
11540,2003,11,North Country,Hamilton,100,90000
11541,2003,11,Mohawk Valley,Herkimer,800,600000
11542,2003,11,North Country,Jefferson,1700,1200000
11543,2003,11,New York City,Kings,29300,26030000
11544,2003,11,North Country,Lewis,500,310000
11545,2003,11,Finger Lakes,Livingston,900,680000
11546,2003,11,Central New York,Madison,900,760000
11547,2003,11,Finger Lakes,Monroe,8100,7030000
11548,2003,11,Mohawk Valley,Montgomery,700,540000
11549,2003,11,Long Island,Nassau,11500,11630000
11550,2003,11,New York City,New York,19800,19140000
11551,2003,11,Western New York,Niagara,3800,2920000
11552,2003,11,Mohawk Valley,Oneida,2700,2100000
11553,2003,11,Central New York,Onondaga,4800,3990000
11554,2003,11,Finger Lakes,Ontario,1100,910000
11555,2003,11,Hudson Valley,Orange,2800,2650000
11556,2003,11,Finger Lakes,Orleans,600,450000
11557,2003,11,Central New York,Oswego,2500,2000000
11558,2003,11,Mohawk Valley,Otsego,600,420000
11559,2003,11,Out-of-State Resident,Out-of-State,18700,21050000
11560,2003,11,Hudson Valley,Putnam,700,770000
11561,2003,11,New York City,Queens,22700,21540000
11562,2003,11,Capital,Rensselaer,1400,1150000
11563,2003,11,New York City,Richmond,4300,4380000
11564,2003,11,Hudson Valley,Rockland,2000,1960000
11565,2003,11,Capital,Saratoga,1600,1370000
11566,2003,11,Capital,Schenectady,1300,1110000
11567,2003,11,Mohawk Valley,Schoharie,300,250000
11568,2003,11,Southern Tier,Schuyler,300,240000
11569,2003,11,Finger Lakes,Seneca,400,310000
11570,2003,11,Southern Tier,Steuben,1500,1080000
11571,2003,11,North Country,St. Lawrence,1500,1110000
11572,2003,11,Long Island,Suffolk,13900,13520000
11573,2003,11,Hudson Valley,Sullivan,800,620000
11574,2003,11,Southern Tier,Tioga,600,450000
11575,2003,11,Southern Tier,Tompkins,600,540000
11576,2003,11,Hudson Valley,Ulster,1800,1490000
11577,2003,11,Unknown Geography,Unknown,1200,1270000
11578,2003,11,Capital,Warren,900,620000
11579,2003,11,Capital,Washington,600,460000
11580,2003,11,Finger Lakes,Wayne,1300,1060000
11581,2003,11,Hudson Valley,Westchester,7500,7500000
11582,2003,11,Finger Lakes,Wyoming,700,510000
11583,2003,11,Finger Lakes,Yates,200,180000
11584,2003,10,Capital,Albany,2100,1870000
11585,2003,10,Western New York,Allegany,700,580000
11586,2003,10,New York City,Bronx,16900,15160000
11587,2003,10,Southern Tier,Broome,2200,1690000
11588,2003,10,Western New York,Cattaraugus,1100,850000
11589,2003,10,Central New York,Cayuga,900,710000
11590,2003,10,Western New York,Chautauqua,1700,1330000
11591,2003,10,Southern Tier,Chemung,1100,830000
11592,2003,10,Southern Tier,Chenango,600,460000
11593,2003,10,North Country,Clinton,900,760000
11594,2003,10,Capital,Columbia,300,300000
11595,2003,10,Central New York,Cortland,500,410000
11596,2003,10,Southern Tier,Delaware,300,220000
11597,2003,10,Hudson Valley,Dutchess,2000,1920000
11598,2003,10,Western New York,Erie,11900,9920000
11599,2003,10,North Country,Essex,400,240000
11600,2003,10,North Country,Franklin,600,390000
11601,2003,10,Mohawk Valley,Fulton,700,500000
11602,2003,10,Finger Lakes,Genesee,800,620000
11603,2003,10,Capital,Greene,500,330000
11604,2003,10,North Country,Hamilton,100,40000
11605,2003,10,Mohawk Valley,Herkimer,600,470000
11606,2003,10,North Country,Jefferson,1200,790000
11607,2003,10,New York City,Kings,30200,27890000
11608,2003,10,North Country,Lewis,300,200000
11609,2003,10,Finger Lakes,Livingston,700,570000
11610,2003,10,Central New York,Madison,800,660000
11611,2003,10,Finger Lakes,Monroe,8100,7300000
11612,2003,10,Mohawk Valley,Montgomery,600,470000
11613,2003,10,Long Island,Nassau,11700,12470000
11614,2003,10,New York City,New York,21000,21360000
11615,2003,10,Western New York,Niagara,3300,2730000
11616,2003,10,Mohawk Valley,Oneida,2500,1950000
11617,2003,10,Central New York,Onondaga,4800,4200000
11618,2003,10,Finger Lakes,Ontario,1000,840000
11619,2003,10,Hudson Valley,Orange,2800,2640000
11620,2003,10,Finger Lakes,Orleans,500,390000
11621,2003,10,Central New York,Oswego,2200,2070000
11622,2003,10,Mohawk Valley,Otsego,400,330000
11623,2003,10,Out-of-State Resident,Out-of-State,18900,22080000
11624,2003,10,Hudson Valley,Putnam,700,790000
11625,2003,10,New York City,Queens,23600,23340000
11626,2003,10,Capital,Rensselaer,1300,1090000
11627,2003,10,New York City,Richmond,4400,4580000
11628,2003,10,Hudson Valley,Rockland,1900,2010000
11629,2003,10,Capital,Saratoga,1500,1360000
11630,2003,10,Capital,Schenectady,1300,1150000
11631,2003,10,Mohawk Valley,Schoharie,300,210000
11632,2003,10,Southern Tier,Schuyler,200,170000
11633,2003,10,Finger Lakes,Seneca,300,260000
11634,2003,10,Southern Tier,Steuben,1400,1040000
11635,2003,10,North Country,St. Lawrence,1300,990000
11636,2003,10,Long Island,Suffolk,13700,13830000
11637,2003,10,Hudson Valley,Sullivan,600,540000
11638,2003,10,Southern Tier,Tioga,600,430000
11639,2003,10,Southern Tier,Tompkins,600,510000
11640,2003,10,Hudson Valley,Ulster,1700,1350000
11641,2003,10,Unknown Geography,Unknown,1200,1240000
11642,2003,10,Capital,Warren,600,450000
11643,2003,10,Capital,Washington,500,390000
11644,2003,10,Finger Lakes,Wayne,1100,930000
11645,2003,10,Hudson Valley,Westchester,7300,7630000
11646,2003,10,Finger Lakes,Wyoming,500,370000
11647,2003,10,Finger Lakes,Yates,200,140000
11648,2003,9,Capital,Albany,2500,2320000
11649,2003,9,Western New York,Allegany,600,670000
11650,2003,9,New York City,Bronx,19700,18360000
11651,2003,9,Southern Tier,Broome,2400,1990000
11652,2003,9,Western New York,Cattaraugus,1200,940000
11653,2003,9,Central New York,Cayuga,1100,840000
11654,2003,9,Western New York,Chautauqua,1900,1560000
11655,2003,9,Southern Tier,Chemung,1000,900000
11656,2003,9,Southern Tier,Chenango,600,530000
11657,2003,9,North Country,Clinton,1000,970000
11658,2003,9,Capital,Columbia,400,390000
11659,2003,9,Central New York,Cortland,500,430000
11660,2003,9,Southern Tier,Delaware,300,290000
11661,2003,9,Hudson Valley,Dutchess,2200,2230000
11662,2003,9,Western New York,Erie,14100,12310000
11663,2003,9,North Country,Essex,300,260000
11664,2003,9,North Country,Franklin,500,440000
11665,2003,9,Mohawk Valley,Fulton,800,640000
11666,2003,9,Finger Lakes,Genesee,900,690000
11667,2003,9,Capital,Greene,500,430000
11668,2003,9,North Country,Hamilton,0,20000
11669,2003,9,Mohawk Valley,Herkimer,600,500000
11670,2003,9,North Country,Jefferson,1100,820000
11671,2003,9,New York City,Kings,36200,34040000
11672,2003,9,North Country,Lewis,300,200000
11673,2003,9,Finger Lakes,Livingston,800,690000
11674,2003,9,Central New York,Madison,800,760000
11675,2003,9,Finger Lakes,Monroe,9600,9240000
11676,2003,9,Mohawk Valley,Montgomery,800,630000
11677,2003,9,Long Island,Nassau,14300,15320000
11678,2003,9,New York City,New York,23500,25580000
11679,2003,9,Western New York,Niagara,4000,3430000
11680,2003,9,Mohawk Valley,Oneida,2600,2150000
11681,2003,9,Central New York,Onondaga,5200,5110000
11682,2003,9,Finger Lakes,Ontario,1000,1000000
11683,2003,9,Hudson Valley,Orange,3300,3250000
11684,2003,9,Finger Lakes,Orleans,600,460000
11685,2003,9,Central New York,Oswego,2400,2490000
11686,2003,9,Mohawk Valley,Otsego,400,360000
11687,2003,9,Out-of-State Resident,Out-of-State,20300,26310000
11688,2003,9,Hudson Valley,Putnam,900,970000
11689,2003,9,New York City,Queens,27600,28170000
11690,2003,9,Capital,Rensselaer,1600,1310000
11691,2003,9,New York City,Richmond,5800,5970000
11692,2003,9,Hudson Valley,Rockland,2500,2510000
11693,2003,9,Capital,Saratoga,1700,1680000
11694,2003,9,Capital,Schenectady,1600,1510000
11695,2003,9,Mohawk Valley,Schoharie,300,260000
11696,2003,9,Southern Tier,Schuyler,200,190000
11697,2003,9,Finger Lakes,Seneca,300,250000
11698,2003,9,Southern Tier,Steuben,1500,1310000
11699,2003,9,North Country,St. Lawrence,1400,1110000
11700,2003,9,Long Island,Suffolk,18200,17400000
11701,2003,9,Hudson Valley,Sullivan,700,620000
11702,2003,9,Southern Tier,Tioga,600,510000
11703,2003,9,Southern Tier,Tompkins,600,550000
11704,2003,9,Hudson Valley,Ulster,2000,1720000
11705,2003,9,Unknown Geography,Unknown,1200,1450000
11706,2003,9,Capital,Warren,600,490000
11707,2003,9,Capital,Washington,600,510000
11708,2003,9,Finger Lakes,Wayne,1200,1100000
11709,2003,9,Hudson Valley,Westchester,8900,9430000
11710,2003,9,Finger Lakes,Wyoming,600,450000
11711,2003,9,Finger Lakes,Yates,200,150000
11712,2003,8,Capital,Albany,2500,2130000
11713,2003,8,Western New York,Allegany,700,600000
11714,2003,8,New York City,Bronx,18700,16120000
11715,2003,8,Southern Tier,Broome,2400,1680000
11716,2003,8,Western New York,Cattaraugus,1200,870000
11717,2003,8,Central New York,Cayuga,1000,740000
11718,2003,8,Western New York,Chautauqua,1900,1440000
11719,2003,8,Southern Tier,Chemung,1000,810000
11720,2003,8,Southern Tier,Chenango,700,460000
11721,2003,8,North Country,Clinton,1100,910000
11722,2003,8,Capital,Columbia,400,380000
11723,2003,8,Central New York,Cortland,500,370000
11724,2003,8,Southern Tier,Delaware,400,290000
11725,2003,8,Hudson Valley,Dutchess,2100,1960000
11726,2003,8,Western New York,Erie,14600,11750000
11727,2003,8,North Country,Essex,300,230000
11728,2003,8,North Country,Franklin,600,420000
11729,2003,8,Mohawk Valley,Fulton,800,580000
11730,2003,8,Finger Lakes,Genesee,800,590000
11731,2003,8,Capital,Greene,500,400000
11732,2003,8,North Country,Hamilton,0,10000
11733,2003,8,Mohawk Valley,Herkimer,600,440000
11734,2003,8,North Country,Jefferson,1100,780000
11735,2003,8,New York City,Kings,34600,30930000
11736,2003,8,North Country,Lewis,400,210000
11737,2003,8,Finger Lakes,Livingston,800,650000
11738,2003,8,Central New York,Madison,800,660000
11739,2003,8,Finger Lakes,Monroe,9800,8620000
11740,2003,8,Mohawk Valley,Montgomery,800,630000
11741,2003,8,Long Island,Nassau,14100,14160000
11742,2003,8,New York City,New York,23300,23110000
11743,2003,8,Western New York,Niagara,4100,3200000
11744,2003,8,Mohawk Valley,Oneida,2500,1830000
11745,2003,8,Central New York,Onondaga,5300,4570000
11746,2003,8,Finger Lakes,Ontario,1000,890000
11747,2003,8,Hudson Valley,Orange,3200,2890000
11748,2003,8,Finger Lakes,Orleans,700,430000
11749,2003,8,Central New York,Oswego,2300,2160000
11750,2003,8,Mohawk Valley,Otsego,500,380000
11751,2003,8,Out-of-State Resident,Out-of-State,20200,23260000
11752,2003,8,Hudson Valley,Putnam,900,920000
11753,2003,8,New York City,Queens,26500,25130000
11754,2003,8,Capital,Rensselaer,1600,1290000
11755,2003,8,New York City,Richmond,5700,5800000
11756,2003,8,Hudson Valley,Rockland,2500,2480000
11757,2003,8,Capital,Saratoga,1600,1560000
11758,2003,8,Capital,Schenectady,1600,1470000
11759,2003,8,Mohawk Valley,Schoharie,400,270000
11760,2003,8,Southern Tier,Schuyler,200,180000
11761,2003,8,Finger Lakes,Seneca,300,220000
11762,2003,8,Southern Tier,Steuben,1500,1150000
11763,2003,8,North Country,St. Lawrence,1500,1110000
11764,2003,8,Long Island,Suffolk,17600,16650000
11765,2003,8,Hudson Valley,Sullivan,600,500000
11766,2003,8,Southern Tier,Tioga,600,450000
11767,2003,8,Southern Tier,Tompkins,600,490000
11768,2003,8,Hudson Valley,Ulster,1900,1540000
11769,2003,8,Unknown Geography,Unknown,1200,1250000
11770,2003,8,Capital,Warren,500,420000
11771,2003,8,Capital,Washington,600,490000
11772,2003,8,Finger Lakes,Wayne,1200,980000
11773,2003,8,Hudson Valley,Westchester,8600,8550000
11774,2003,8,Finger Lakes,Wyoming,500,380000
11775,2003,8,Finger Lakes,Yates,200,140000
11776,2003,7,Capital,Albany,2600,2360000
11777,2003,7,Western New York,Allegany,800,720000
11778,2003,7,New York City,Bronx,19600,17830000
11779,2003,7,Southern Tier,Broome,2700,2000000
11780,2003,7,Western New York,Cattaraugus,1300,1040000
11781,2003,7,Central New York,Cayuga,1100,890000
11782,2003,7,Western New York,Chautauqua,2200,1710000
11783,2003,7,Southern Tier,Chemung,1200,960000
11784,2003,7,Southern Tier,Chenango,700,540000
11785,2003,7,North Country,Clinton,1200,1000000
11786,2003,7,Capital,Columbia,500,420000
11787,2003,7,Central New York,Cortland,500,410000
11788,2003,7,Southern Tier,Delaware,400,340000
11789,2003,7,Hudson Valley,Dutchess,2300,2230000
11790,2003,7,Western New York,Erie,15800,13030000
11791,2003,7,North Country,Essex,300,260000
11792,2003,7,North Country,Franklin,600,520000
11793,2003,7,Mohawk Valley,Fulton,800,540000
11794,2003,7,Finger Lakes,Genesee,900,680000
11795,2003,7,Capital,Greene,600,470000
11796,2003,7,North Country,Hamilton,0,20000
11797,2003,7,Mohawk Valley,Herkimer,700,530000
11798,2003,7,North Country,Jefferson,1300,930000
11799,2003,7,New York City,Kings,36800,34880000
11800,2003,7,North Country,Lewis,500,300000
11801,2003,7,Finger Lakes,Livingston,1100,840000
11802,2003,7,Central New York,Madison,900,720000
11803,2003,7,Finger Lakes,Monroe,10700,10020000
11804,2003,7,Mohawk Valley,Montgomery,900,700000
11805,2003,7,Long Island,Nassau,15300,17170000
11806,2003,7,New York City,New York,24800,26620000
11807,2003,7,Western New York,Niagara,4600,3720000
11808,2003,7,Mohawk Valley,Oneida,3100,2210000
11809,2003,7,Central New York,Onondaga,5700,5160000
11810,2003,7,Finger Lakes,Ontario,1200,1040000
11811,2003,7,Hudson Valley,Orange,3400,3350000
11812,2003,7,Finger Lakes,Orleans,800,550000
11813,2003,7,Central New York,Oswego,2700,2590000
11814,2003,7,Mohawk Valley,Otsego,600,420000
11815,2003,7,Out-of-State Resident,Out-of-State,21800,27170000
11816,2003,7,Hudson Valley,Putnam,900,1050000
11817,2003,7,New York City,Queens,28400,28720000
11818,2003,7,Capital,Rensselaer,1800,1470000
11819,2003,7,New York City,Richmond,6100,6430000
11820,2003,7,Hudson Valley,Rockland,2800,3000000
11821,2003,7,Capital,Saratoga,1800,1750000
11822,2003,7,Capital,Schenectady,1600,1490000
11823,2003,7,Mohawk Valley,Schoharie,400,280000
11824,2003,7,Southern Tier,Schuyler,300,200000
11825,2003,7,Finger Lakes,Seneca,300,260000
11826,2003,7,Southern Tier,Steuben,1800,1370000
11827,2003,7,North Country,St. Lawrence,1600,1250000
11828,2003,7,Long Island,Suffolk,18900,19270000
11829,2003,7,Hudson Valley,Sullivan,600,530000
11830,2003,7,Southern Tier,Tioga,600,520000
11831,2003,7,Southern Tier,Tompkins,600,530000
11832,2003,7,Hudson Valley,Ulster,2100,1750000
11833,2003,7,Unknown Geography,Unknown,1400,1510000
11834,2003,7,Capital,Warren,600,500000
11835,2003,7,Capital,Washington,600,550000
11836,2003,7,Finger Lakes,Wayne,1400,1150000
11837,2003,7,Hudson Valley,Westchester,9200,9720000
11838,2003,7,Finger Lakes,Wyoming,600,430000
11839,2003,7,Finger Lakes,Yates,200,180000
11840,2003,6,Capital,Albany,2600,2430000
11841,2003,6,Western New York,Allegany,800,720000
11842,2003,6,New York City,Bronx,17700,16890000
11843,2003,6,Southern Tier,Broome,2600,2070000
11844,2003,6,Western New York,Cattaraugus,1300,1030000
11845,2003,6,Central New York,Cayuga,1100,950000
11846,2003,6,Western New York,Chautauqua,2000,1690000
11847,2003,6,Southern Tier,Chemung,1200,1010000
11848,2003,6,Southern Tier,Chenango,700,580000
11849,2003,6,North Country,Clinton,1200,1160000
11850,2003,6,Capital,Columbia,400,390000
11851,2003,6,Central New York,Cortland,600,460000
11852,2003,6,Southern Tier,Delaware,400,340000
11853,2003,6,Hudson Valley,Dutchess,2100,2170000
11854,2003,6,Western New York,Erie,13800,12150000
11855,2003,6,North Country,Essex,400,280000
11856,2003,6,North Country,Franklin,700,660000
11857,2003,6,Mohawk Valley,Fulton,800,620000
11858,2003,6,Finger Lakes,Genesee,1000,820000
11859,2003,6,Capital,Greene,500,480000
11860,2003,6,North Country,Hamilton,0,30000
11861,2003,6,Mohawk Valley,Herkimer,800,610000
11862,2003,6,North Country,Jefferson,1300,940000
11863,2003,6,New York City,Kings,33100,32190000
11864,2003,6,North Country,Lewis,500,330000
11865,2003,6,Finger Lakes,Livingston,1000,910000
11866,2003,6,Central New York,Madison,900,720000
11867,2003,6,Finger Lakes,Monroe,10000,9560000
11868,2003,6,Mohawk Valley,Montgomery,900,750000
11869,2003,6,Long Island,Nassau,13500,14530000
11870,2003,6,New York City,New York,23600,25550000
11871,2003,6,Western New York,Niagara,4100,3710000
11872,2003,6,Mohawk Valley,Oneida,3000,2350000
11873,2003,6,Central New York,Onondaga,5800,5260000
11874,2003,6,Finger Lakes,Ontario,1200,1120000
11875,2003,6,Hudson Valley,Orange,3200,3260000
11876,2003,6,Finger Lakes,Orleans,700,500000
11877,2003,6,Central New York,Oswego,2800,2840000
11878,2003,6,Mohawk Valley,Otsego,600,420000
11879,2003,6,Out-of-State Resident,Out-of-State,21400,26890000
11880,2003,6,Hudson Valley,Putnam,800,990000
11881,2003,6,New York City,Queens,26400,27080000
11882,2003,6,Capital,Rensselaer,1600,1490000
11883,2003,6,New York City,Richmond,5000,5500000
11884,2003,6,Hudson Valley,Rockland,2500,2770000
11885,2003,6,Capital,Saratoga,1800,1840000
11886,2003,6,Capital,Schenectady,1500,1470000
11887,2003,6,Mohawk Valley,Schoharie,300,310000
11888,2003,6,Southern Tier,Schuyler,300,210000
11889,2003,6,Finger Lakes,Seneca,300,290000
11890,2003,6,Southern Tier,Steuben,1800,1540000
11891,2003,6,North Country,St. Lawrence,1700,1450000
11892,2003,6,Long Island,Suffolk,15800,16670000
11893,2003,6,Hudson Valley,Sullivan,700,590000
11894,2003,6,Southern Tier,Tioga,700,560000
11895,2003,6,Southern Tier,Tompkins,600,520000
11896,2003,6,Hudson Valley,Ulster,1800,1550000
11897,2003,6,Unknown Geography,Unknown,1500,1690000
11898,2003,6,Capital,Warren,700,590000
11899,2003,6,Capital,Washington,700,600000
11900,2003,6,Finger Lakes,Wayne,1500,1290000
11901,2003,6,Hudson Valley,Westchester,8300,9340000
11902,2003,6,Finger Lakes,Wyoming,600,480000
11903,2003,6,Finger Lakes,Yates,200,220000
11904,2003,5,Capital,Albany,2600,2230000
11905,2003,5,Western New York,Allegany,800,670000
11906,2003,5,New York City,Bronx,18100,14980000
11907,2003,5,Southern Tier,Broome,2700,2060000
11908,2003,5,Western New York,Cattaraugus,1400,1020000
11909,2003,5,Central New York,Cayuga,1100,870000
11910,2003,5,Western New York,Chautauqua,2000,1560000
11911,2003,5,Southern Tier,Chemung,1300,980000
11912,2003,5,Southern Tier,Chenango,800,590000
11913,2003,5,North Country,Clinton,1300,1010000
11914,2003,5,Capital,Columbia,400,390000
11915,2003,5,Central New York,Cortland,700,490000
11916,2003,5,Southern Tier,Delaware,400,320000
11917,2003,5,Hudson Valley,Dutchess,2100,2040000
11918,2003,5,Western New York,Erie,14300,11650000
11919,2003,5,North Country,Essex,600,360000
11920,2003,5,North Country,Franklin,800,650000
11921,2003,5,Mohawk Valley,Fulton,900,620000
11922,2003,5,Finger Lakes,Genesee,1100,830000
11923,2003,5,Capital,Greene,600,450000
11924,2003,5,North Country,Hamilton,100,50000
11925,2003,5,Mohawk Valley,Herkimer,1000,670000
11926,2003,5,North Country,Jefferson,1600,1030000
11927,2003,5,New York City,Kings,34100,29520000
11928,2003,5,North Country,Lewis,600,340000
11929,2003,5,Finger Lakes,Livingston,1100,870000
11930,2003,5,Central New York,Madison,900,670000
11931,2003,5,Finger Lakes,Monroe,9900,9010000
11932,2003,5,Mohawk Valley,Montgomery,1000,750000
11933,2003,5,Long Island,Nassau,13700,14080000
11934,2003,5,New York City,New York,23300,23220000
